縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
臺北市,大同,41,,良好,3.5,0.7,,34,15,15,2,32.47,17.75,2016-06-02 06:00
臺北市,松山,27,,良好,1.9,0.18,13,17,13,8.2,1,11.23,3.06,2016-06-02 06:00
臺北市,古亭,27,,良好,2,0.22,10,20,5,11,1,13.45,2.43,2016-06-02 06:00
臺北市,萬華,25,,良好,2.8,0.22,9.6,25,12,11,2,12.92,2.17,2016-06-02 06:00
臺北市,中山,29,,良好,2.6,0.27,11,18,7,11,2,14.91,3.49,2016-06-02 06:00
臺北市,士林,26,,良好,4,0.2,12,24,6,10,1,11.88,1.75,2016-06-02 06:00
臺北市,陽明,18,,良好,2.4,0.11,21,15,10,4.1,1,4.77,.63,2016-06-02 07:00
臺北市,大同,39,,良好,3.5,1.19,,31,12,20,2,59.38,39.37,2016-06-02 07:00
臺北市,松山,25,,良好,1.8,0.25,12,18,7,11,1,20.07,8.8,2016-06-02 07:00
臺北市,古亭,24,,良好,1.6,0.37,7.7,22,7,13,1,24.08,11.57,2016-06-02 07:00
臺北市,萬華,25,,良好,2.5,0.29,9.8,29,15,12,2,16.59,4.3,2016-06-02 07:00
臺北市,中山,25,,良好,2.6,0.42,10,10,,14,2,23,9.47,2016-06-02 07:00
臺北市,士林,27,,良好,3.5,0.2,14,28,8,10,1,13.24,2.75,2016-06-02 07:00
臺北市,陽明,17,,良好,2.7,0.14,20,16,11,6.8,1,7.62,.8,2016-06-02 08:00
臺北市,大同,38,,良好,5,3.11,,32,13,25,2,137.69,113.01,2016-06-02 08:00
臺北市,松山,24,,良好,1.5,0.38,10,21,14,13,1,19.73,6.71,2016-06-02 08:00
臺北市,古亭,25,,良好,1.9,0.77,3.8,31,15,17,1,43.18,26.3,2016-06-02 08:00
臺北市,萬華,25,,良好,2.1,0.5,5.4,25,10,16,2,26.16,10.25,2016-06-02 08:00
臺北市,中山,21,,良好,2.2,0.46,9,11,,15,,22.28,7.3,2016-06-02 08:00
臺北市,士林,28,,良好,2.3,0.39,9.2,35,10,16,1,20.85,5.24,2016-06-02 08:00
臺北市,陽明,25,,良好,2,0.14,30,5,3,3.8,1,4.54,.71,2016-06-02 09:00
臺北市,大同,37,,良好,4.5,2.32,,33,14,27,2,106.02,78.67,2016-06-02 09:00
臺北市,松山,25,,良好,2.2,0.66,6.4,31,12,20,2,40.39,20.47,2016-06-02 09:00
臺北市,古亭,25,,良好,2.2,0.81,3.2,24,11,21,1,42.1,21.54,2016-06-02 09:00
臺北市,萬華,26,,良好,2.6,0.79,3.9,21,12,22,2,36.87,15.3,2016-06-02 09:00
臺北市,中山,19,,良好,2.2,0.96,4.8,18,10,23,,45.48,22.64,2016-06-02 09:00
臺北市,士林,29,,良好,2.2,0.42,11,35,9,16,1,21.67,5.71,2016-06-02 09:00
臺北市,陽明,22,,良好,2,0.14,27,6,1,3.9,1,4.46,.6,2016-06-02 10:00
臺北市,大同,36,,良好,2.7,0.78,,38,11,27,2,53.06,25.74,2016-06-02 10:00
臺北市,松山,26,,良好,3.1,0.42,12,32,16,25,2,31.93,6.99,2016-06-02 10:00
臺北市,古亭,25,,良好,2,0.45,16,25,6,22,1,27.87,5.95,2016-06-02 10:00
臺北市,萬華,26,,良好,2.8,0.62,8.8,32,12,26,2,35.76,10.09,2016-06-02 10:00
臺北市,中山,19,,良好,2.3,0.79,7.1,24,9,28,,47.49,19.1,2016-06-02 10:00
臺北市,士林,29,,良好,1.9,0.36,14,27,5,17,1,19.94,3.4,2016-06-02 10:00
臺北市,陽明,23,,良好,,,27,,,,1,,,2016-06-02 11:00
臺北市,大同,37,,良好,2.7,1,,40,16,29,2,59.4,30.5,2016-06-02 11:00
臺北市,松山,27,,良好,4,0.33,9.1,29,17,25,2,32.28,7.15,2016-06-02 11:00
臺北市,古亭,23,,良好,3,0.42,9.2,13,6,28,1,35.2,6.97,2016-06-02 11:00
臺北市,萬華,26,,良好,2.7,0.55,5.2,30,16,26,2,36.76,10.86,2016-06-02 11:00
臺北市,中山,21,,良好,2.2,0.58,2.9,27,11,29,1,47.18,18.21,2016-06-02 11:00
臺北市,士林,28,,良好,1.7,0.37,11,22,4,17,1,21.26,3.93,2016-06-02 11:00
臺北市,陽明,0,,,,,27,,,,,,,2016-06-02 11:00
臺北市,大同,37,,良好,2.7,1,,40,16,29,2,59.4,30.5,2016-06-02 11:00
臺北市,松山,27,,良好,4,0.33,9.1,29,17,25,2,32.28,7.15,2016-06-02 11:00
臺北市,古亭,22,,良好,3,0.42,9.2,13,6,28,1,35.2,6.97,2016-06-02 11:00
臺北市,萬華,27,,良好,2.7,0.55,5.2,30,16,26,2,36.76,10.86,2016-06-02 11:00
臺北市,中山,23,,良好,2.2,0.58,2.9,27,11,29,1,47.18,18.21,2016-06-02 11:00
臺北市,士林,27,,良好,1.7,0.37,11,22,4,17,1,21.26,3.93,2016-06-02 11:00
臺北市,陽明,23,,良好,,,27,7,5,2,1,2.74,.74,2016-06-02 13:00
臺北市,大同,37,,良好,2.8,1.13,,33,18,32,2,72.2,39.86,2016-06-02 13:00
臺北市,松山,25,,良好,1.9,0.39,10,22,5,24,1,32.17,8.1,2016-06-02 13:00
臺北市,古亭,19,,良好,1.8,0.49,7.7,14,6,27,1,40.88,14.27,2016-06-02 13:00
臺北市,萬華,26,,良好,2.8,0.55,5.9,16,9,25,2,36.69,11.54,2016-06-02 13:00
臺北市,中山,24,,良好,2,0.59,3.9,24,11,29,1,47.96,18.5,2016-06-02 13:00
臺北市,士林,22,,良好,2.1,0.34,9.8,12,9,21,1,27.65,6.28,2016-06-02 13:00
臺北市,陽明,22,,良好,0.6,0.15,26,14,11,2.9,1,3.57,.63,2016-06-02 14:00
臺北市,大同,35,,良好,3.1,1.24,,30,13,35,2,80.94,46.17,2016-06-02 14:00
臺北市,松山,22,,良好,2.1,0.44,8.4,14,2,26,1,35.73,10.04,2016-06-02 14:00
臺北市,古亭,17,,良好,1.8,0.59,7,15,7,28,1,47.05,19.51,2016-06-02 14:00
臺北市,萬華,23,,良好,2.8,0.58,5,15,5,25,1,36.17,11.31,2016-06-02 14:00
臺北市,中山,24,,良好,2.2,0.68,3.6,22,7,32,1,59.6,27.39,2016-06-02 14:00
臺北市,士林,18,,良好,1.9,0.29,15,7,9,16,1,21.21,5.18,2016-06-02 14:00
臺北市,陽明,29,,良好,0.6,0.14,35,8,4,3.7,1,4.37,.65,2016-06-02 15:00
臺北市,大同,34,,良好,3.8,1.59,,29,15,37,2,110.24,73.08,2016-06-02 15:00
臺北市,松山,20,,良好,2.9,0.48,6.4,14,4,27,1,45.05,17.65,2016-06-02 15:00
臺北市,古亭,17,,良好,1.9,0.61,7.9,14,6,27,1,46.44,19.87,2016-06-02 15:00
臺北市,中山,23,,良好,2.4,0.82,4.3,25,11,34,1,65.29,31.66,2016-06-02 15:00
臺北市,士林,17,,良好,2.2,0.46,11,13,9,23,1,32.18,8.92,2016-06-02 15:00
臺北市,萬華,22,,良好,2.8,0.58,5,15,5,25,1,36.17,11.31,2016-06-02 14:00
臺北市,陽明,30,,良好,0.6,0.16,37,9,2,4.7,1,5.13,.48,2016-06-02 16:00
臺北市,大同,31,,良好,4,1.34,,25,13,37,2,102.8,65.37,2016-06-02 16:00
臺北市,松山,18,,良好,2.9,0.47,5.8,10,3,28,1,43.56,15.32,2016-06-02 16:00
臺北市,古亭,17,,良好,2.2,0.46,8.4,16,6,26,1,37.85,11.52,2016-06-02 16:00
臺北市,萬華,21,,良好,3.4,0.74,4.7,24,7,31,1,46.52,15.06,2016-06-02 16:00
臺北市,中山,23,,良好,2.8,0.86,2,26,15,35,1,70.04,34.78,2016-06-02 16:00
臺北市,士林,17,,良好,2,0.46,9.4,22,9,24,1,29.8,5.79,2016-06-02 16:00
臺北市,陽明,31,,良好,0.5,0.18,37,11,5,7.2,1,7.7,.49,2016-06-02 17:00
臺北市,大同,30,,良好,3.8,1.05,,25,11,35,2,88.87,53.57,2016-06-02 17:00
臺北市,松山,16,,良好,3.9,0.51,4.1,12,11,31,1,50.92,19.8,2016-06-02 17:00
臺北市,古亭,18,,良好,2.1,0.63,4.8,25,10,31,1,48.69,17.55,2016-06-02 17:00
臺北市,萬華,23,,良好,4.6,0.83,1.8,31,11,35,1,66.55,31.7,2016-06-02 17:00
臺北市,中山,24,,良好,3.5,0.85,2.2,32,21,35,2,66.51,31.64,2016-06-02 17:00
臺北市,士林,19,,良好,2.3,0.58,7,22,8,27,1,35.22,8.04,2016-06-02 17:00
臺北市,陽明,34,,良好,0.5,0.14,41,16,12,4.4,1,4.79,.44,2016-06-02 18:00
臺北市,大同,29,,良好,4.1,2.31,,28,8,39,2,103.03,64.26,2016-06-02 18:00
臺北市,松山,15,,良好,4.6,0.49,18,5,13,28,1,36.14,8.05,2016-06-02 18:00
臺北市,古亭,19,,良好,2.7,0.63,13,19,7,31,1,44.73,14.09,2016-06-02 18:00
臺北市,萬華,25,,良好,4.4,0.71,10,29,13,33,1,54.71,21.87,2016-06-02 18:00
臺北市,中山,26,,良好,2.7,0.87,11,31,11,34,2,52.08,18.22,2016-06-02 18:00
臺北市,士林,21,,良好,2.2,0.42,15,22,4,21,1,25.17,4.09,2016-06-02 18:00
臺北市,陽明,34,,良好,0.7,0.14,41,21,14,3.3,1,3.8,.55,2016-06-02 19:00
臺北市,大同,30,,良好,3.9,2.71,,34,11,48,2,120.61,72.89,2016-06-02 19:00
臺北市,松山,18,,良好,4.7,0.53,22,17,11,28,1,33.48,5.19,2016-06-02 19:00
臺北市,古亭,21,,良好,3.3,0.61,25,14,7,27,1,30.59,4.1,2016-06-02 19:00
臺北市,萬華,25,,良好,4.3,0.59,24,20,11,26,1,30.04,3.56,2016-06-02 19:00
臺北市,中山,27,,良好,1.6,1.01,16,27,0,37,2,47.01,9.86,2016-06-02 19:00
臺北市,士林,21,,良好,1.7,0.48,17,16,6,20,1,22.11,1.9,2016-06-02 19:00
臺北市,陽明,30,,良好,0.5,0.15,36,14,9,2.8,1,3.12,.29,2016-06-02 20:00
臺北市,大同,31,,良好,5.8,2.19,,35,17,45,2,103.51,58.02,2016-06-02 20:00
臺北市,松山,22,,良好,3.4,0.42,26,20,8,23,1,27.48,4.33,2016-06-02 20:00
臺北市,古亭,28,,良好,2.5,0.48,33,13,6,19,1,21.13,2.59,2016-06-02 20:00
臺北市,萬華,24,,良好,8,0.53,19,17,8,30,1,33.21,3.46,2016-06-02 20:00
臺北市,中山,26,,良好,4,0.74,19,17,0,34,2,39.7,6.1,2016-06-02 20:00
臺北市,士林,20,,良好,2,0.48,24,19,7,17,1,18.34,1.76,2016-06-02 20:00
臺北市,陽明,32,,良好,0.4,0.15,38,15,11,2.5,1,2.84,.33,2016-06-02 21:00
臺北市,大同,32,,良好,9.6,1.77,,30,18,42,2,89.13,46.91,2016-06-02 21:00
臺北市,松山,22,,良好,3.6,0.41,26,19,5,21,1,23.68,2.45,2016-06-02 21:00
臺北市,古亭,24,,良好,2.2,0.5,28,12,10,21,1,23.86,2.43,2016-06-02 21:00
臺北市,萬華,22,,良好,6.1,0.41,27,18,13,22,1,24.03,2.05,2016-06-02 21:00
臺北市,中山,24,,良好,8.2,0.58,18,15,9,32,1,36.71,4.72,2016-06-02 21:00
臺北市,士林,25,,良好,1.7,0.36,30,17,6,12,1,14.3,1.87,2016-06-02 21:00
臺北市,陽明,30,,良好,0.4,0.17,36,17,13,3.3,1,3.75,.46,2016-06-02 22:00
臺北市,大同,32,,良好,8.8,2.17,,30,19,42,2,97.01,55.28,2016-06-02 22:00
臺北市,松山,22,,良好,2.8,0.41,26,7,5,20,1,22.36,2.68,2016-06-02 22:00
臺北市,古亭,24,,良好,2.1,0.48,28,19,10,20,1,22.3,2.35,2016-06-02 22:00
臺北市,萬華,22,,良好,4.8,0.44,25,27,11,23,1,24.28,1.75,2016-06-02 22:00
臺北市,中山,22,,良好,6,0.53,20,22,9,27,1,29.85,3.16,2016-06-02 22:00
臺北市,士林,24,,良好,4.2,0.31,28,17,4,13,1,15.19,1.73,2016-06-02 22:00
臺北市,陽明,29,,良好,0.5,0.18,35,14,9,3.6,1,4.22,.58,2016-06-02 23:00
臺北市,大同,31,,良好,4.6,2.67,,28,15,40,2,95.9,55.44,2016-06-02 23:00
臺北市,松山,20,,良好,2.6,0.41,25,5,5,19,1,22.13,2.94,2016-06-02 23:00
臺北市,古亭,20,,良好,2.1,0.52,24,23,8,22,1,24.46,2.37,2016-06-02 23:00
臺北市,萬華,21,,良好,3,0.49,20,20,17,25,1,27.61,2.75,2016-06-02 23:00
臺北市,中山,23,,良好,2,0.47,27,30,15,20,2,21.79,1.67,2016-06-02 23:00
臺北市,士林,18,,良好,4.9,0.42,19,23,5,20,1,21.64,1.29,2016-06-02 23:00
臺北市,陽明,28,,良好,0.6,0.16,33,14,10,3,1,3.51,.5,2016-06-03 00:00
臺北市,大同,30,,良好,3.5,1.03,,31,7,29,2,50.9,22.22,2016-06-03 00:00
臺北市,松山,21,,良好,2.9,0.36,25,10,5,16,1,18.26,2.7,2016-06-03 00:00
臺北市,古亭,23,,良好,2.3,0.4,28,18,8,17,1,18.48,1.58,2016-06-03 00:00
臺北市,萬華,22,,良好,3.1,0.38,27,16,11,18,2,18.77,1.05,2016-06-03 00:00
臺北市,中山,24,,良好,2,0.52,21,28,10,23,1,25.03,2.25,2016-06-03 00:00
臺北市,士林,19,,良好,3.5,0.66,6.4,25,12,28,1,30.96,3.35,2016-06-03 00:00
臺北市,陽明,26,,良好,0.3,0.17,31,14,9,3.4,1,4.05,.62,2016-06-03 01:00
臺北市,大同,30,,良好,3.6,0.54,,30,9,19,2,23.71,5.12,2016-06-03 01:00
臺北市,松山,27,,良好,2.7,0.27,32,16,8,9.6,1,11.75,2.13,2016-06-03 01:00
臺北市,古亭,26,,良好,2.3,0.31,31,20,7,13,1,14.41,1.3,2016-06-03 01:00
臺北市,萬華,21,,良好,5.8,0.33,25,19,12,17,2,17.67,1.02,2016-06-03 01:00
臺北市,中山,26,,良好,4.7,0.37,25,30,15,18,2,19.49,1.78,2016-06-03 01:00
臺北市,士林,21,,良好,3.9,0.53,10,28,12,24,1,26.1,2.35,2016-06-03 01:00
臺北市,陽明,21,,良好,2.3,0.23,25,4,1,5.7,1,6.41,.76,2016-06-03 02:00
臺北市,大同,30,,良好,2.3,0.75,,30,5,20,1,26.66,7.09,2016-06-03 02:00
臺北市,松山,26,,良好,2,0.28,32,14,10,8.4,1,10.1,1.74,2016-06-03 02:00
臺北市,古亭,27,,良好,1.6,0.27,33,6,6,9.4,1,10.47,1.12,2016-06-03 02:00
臺北市,萬華,23,,良好,2.1,0.32,27,27,2,13,1,14.37,1.08,2016-06-03 02:00
臺北市,中山,27,,良好,1.3,0.29,32,24,3,11,1,12.04,.8,2016-06-03 02:00
臺北市,士林,23,,良好,2.2,0.44,14,24,13,19,1,20.94,1.97,2016-06-03 02:00
臺北市,陽明,24,,良好,2,0.19,29,8,4,4.8,1,5.49,.69,2016-06-03 03:00
臺北市,大同,30,,良好,1.8,0.37,,32,9,11,1,14.16,2.68,2016-06-03 03:00
臺北市,松山,28,,良好,2.1,0.25,33,10,7,6.8,1,8.77,2.02,2016-06-03 03:00
臺北市,古亭,20,,良好,1.4,0.25,24,6,4,8.6,1,9.76,1.16,2016-06-03 03:00
臺北市,萬華,23,,良好,2.2,0.31,28,29,7,12,1,12.54,.81,2016-06-03 03:00
臺北市,中山,26,,良好,1.2,0.29,31,22,10,11,1,11.62,.91,2016-06-03 03:00
臺北市,士林,22,,良好,1.7,0.23,26,16,13,5.3,1,6.62,1.38,2016-06-03 03:00
臺北市,陽明,24,,良好,2,0.16,29,12,6,3,1,3.59,.59,2016-06-03 04:00
臺北市,大同,30,,良好,1.9,0.41,,30,1,14,1,16.08,2.46,2016-06-03 04:00
臺北市,松山,23,,良好,2.1,0.28,27,16,6,9.7,1,10.56,.9,2016-06-03 04:00
臺北市,古亭,16,,良好,1.6,0.28,19,11,5,12,1,13.07,.83,2016-06-03 04:00
臺北市,萬華,23,,良好,2,0.28,26,19,6,11,1,12.17,1.48,2016-06-03 04:00
臺北市,中山,23,,良好,1.7,0.35,24,14,4,13,1,14,1.38,2016-06-03 04:00
臺北市,士林,20,,良好,1.6,0.28,19,11,7,9.7,1,10.67,.95,2016-06-03 04:00
臺北市,陽明,26,,良好,2.1,0.17,31,17,11,4.1,1,4.71,.66,2016-06-03 05:00
臺北市,大同,30,,良好,2.3,0.81,,26,2,19,1,25.49,6.44,2016-06-03 05:00
臺北市,松山,16,,良好,2,0.3,20,19,6,9.5,1,10.48,1.01,2016-06-03 05:00
臺北市,古亭,13,,良好,1.5,0.32,15,12,6,12,1,13.04,1.07,2016-06-03 05:00
臺北市,萬華,22,,良好,1.8,0.33,18,14,10,12,1,13.67,1.52,2016-06-03 05:00
臺北市,中山,22,,良好,1.5,0.48,16,20,7,17,1,18.6,1.9,2016-06-03 05:00
臺北市,士林,18,,良好,1.7,0.34,12,16,13,11,1,12.83,1.55,2016-06-03 05:00
臺北市,陽明,26,,良好,1.9,0.16,31,19,14,3.6,1,4.3,.71,2016-06-03 06:00
臺北市,大同,29,,良好,2.7,0.96,,24,3,24,1,39.88,16.11,2016-06-03 06:00
臺北市,松山,15,,良好,2.3,0.41,13,21,8,14,1,15.84,1.87,2016-06-03 06:00
臺北市,古亭,13,,良好,1.5,0.38,11,18,5,13,1,15.41,2.36,2016-06-03 06:00
臺北市,萬華,20,,良好,2.3,0.5,8.4,18,1,19,1,22.1,3.51,2016-06-03 06:00
臺北市,中山,21,,良好,1.9,0.87,3.3,24,3,26,1,39.7,14,2016-06-03 06:00
臺北市,士林,19,,良好,2.1,0.4,11,31,10,15,1,16.93,2.06,2016-06-03 06:00
臺北市,陽明,24,,良好,2.3,0.17,29,15,12,4.3,1,5.03,.77,2016-06-03 07:00
臺北市,大同,28,,良好,3.3,1.25,,28,6,27,1,45.2,18.54,2016-06-03 07:00
臺北市,松山,16,,良好,2.8,0.59,5.8,17,6,20,1,35.84,15.9,2016-06-03 07:00
臺北市,古亭,15,,良好,2.1,0.6,5.3,19,6,19,1,30.33,11.38,2016-06-03 07:00
臺北市,萬華,20,,良好,3.7,0.59,10,25,10,21,1,27.25,6.04,2016-06-03 07:00
臺北市,中山,22,,良好,2.9,1.69,3.1,27,11,31,1,79.31,47.97,2016-06-03 07:00
臺北市,士林,22,,良好,2.4,0.39,13,33,17,16,1,19.01,3.45,2016-06-03 07:00
臺北市,陽明,24,,良好,2.1,0.13,29,10,5,3.7,1,4.54,.84,2016-06-03 08:00
臺北市,大同,29,,良好,2.9,1.83,,35,15,23,1,46.23,22.76,2016-06-03 08:00
臺北市,松山,17,,良好,4,0.75,8.6,19,6,25,1,46.05,21.39,2016-06-03 08:00
臺北市,古亭,17,,良好,3.1,0.71,10,26,12,23,1,32.62,9.41,2016-06-03 08:00
臺北市,萬華,23,,良好,3.3,0.59,15,35,7,17,1,21.5,4.56,2016-06-03 08:00
臺北市,中山,24,,良好,2.8,1.88,6.6,24,,28,1,66.95,39,2016-06-03 08:00
臺北市,士林,25,,良好,1.8,0.34,21,31,12,11,2,13.3,2.34,2016-06-03 08:00
臺北市,陽明,25,,良好,1.9,0.13,30,15,9,3.3,1,4.15,.86,2016-06-03 09:00
臺北市,大同,31,,良好,3.4,2.18,,39,23,29,1,55.59,26.97,2016-06-03 09:00
臺北市,松山,17,,良好,3.6,0.93,11,24,14,28,1,52.62,24.65,2016-06-03 09:00
臺北市,古亭,20,,良好,3.3,0.83,16,29,15,25,1,32.76,7.61,2016-06-03 09:00
臺北市,萬華,26,,良好,3.2,0.76,17,33,14,21,1,26.52,5.66,2016-06-03 09:00
臺北市,中山,25,,良好,3.1,1.82,7.8,28,20,33,1,63.45,30.64,2016-06-03 09:00
臺北市,士林,28,,良好,2.1,0.41,20,33,21,15,2,18.05,3.28,2016-06-03 09:00
臺北市,陽明,26,,良好,2.2,0.14,32,17,13,4.3,1,5.48,1.17,2016-06-03 10:00
臺北市,大同,34,,良好,3.6,1.89,,45,31,31,2,57.25,26.69,2016-06-03 10:00
臺北市,松山,20,,良好,3.6,0.79,13,33,19,30,1,50.48,20.82,2016-06-03 10:00
臺北市,古亭,24,,良好,4.5,0.78,21,42,18,27,1,34.52,8,2016-06-03 10:00
臺北市,萬華,29,,良好,3.6,0.71,19,38,13,22,1,28.85,6.51,2016-06-03 10:00
臺北市,中山,29,,良好,3,1.31,11,44,22,33,2,59.25,26,2016-06-03 10:00
臺北市,士林,29,,良好,2.6,0.31,25,35,18,13,2,16.48,3.38,2016-06-03 10:00
臺北市,陽明,29,,良好,2.3,0.15,35,19,16,4.2,1,5.32,1.13,2016-06-03 11:00
臺北市,大同,39,,良好,3.7,1.59,,57,29,33,2,62.96,29.69,2016-06-03 11:00
臺北市,松山,24,,良好,3.9,0.62,23,37,21,27,2,39.55,12.19,2016-06-03 11:00
臺北市,古亭,33,,良好,4.4,0.58,40,42,22,22,2,29.07,6.64,2016-06-03 11:00
臺北市,萬華,30,,良好,,,,,,,1,,,2016-06-03 11:00
臺北市,中山,32,,良好,3,0.86,20,51,19,30,2,44.28,14.78,2016-06-03 11:00
臺北市,士林,30,,良好,2.8,0.29,34,37,21,11,2,13.45,2.71,2016-06-03 11:00
臺北市,陽明,35,,良好,2.5,0.17,42,31,20,4.5,2,5.64,1.14,2016-06-03 12:00
臺北市,大同,43,,良好,3.8,1.45,,60,42,29,2,46.93,17.95,2016-06-03 12:00
臺北市,古亭,58,臭氧,普通,3.8,0.49,70,45,20,20,2,22.3,2.13,2016-06-03 12:00
臺北市,萬華,44,,良好,,,53,41,19,,2,,,2016-06-03 12:00
臺北市,中山,38,,良好,3.3,0.62,42,60,22,23,2,31.41,8.09,2016-06-03 12:00
臺北市,士林,38,,良好,2.8,0.27,45,38,18,10,2,12.63,2.26,2016-06-03 12:00
臺北市,松山,26,,良好,3.9,0.62,23,37,21,27,2,39.55,12.19,2016-06-03 11:00
臺北市,陽明,35,,良好,2.5,0.17,42,31,20,4.5,2,5.64,1.14,2016-06-03 12:00
臺北市,大同,43,,良好,3.8,1.45,,60,42,29,2,46.93,17.95,2016-06-03 12:00
臺北市,古亭,58,臭氧,普通,3.8,0.49,70,45,20,20,2,22.3,2.13,2016-06-03 12:00
臺北市,萬華,44,,良好,,,53,41,19,,2,,,2016-06-03 12:00
臺北市,中山,38,,良好,3.3,0.62,42,60,22,23,2,31.41,8.09,2016-06-03 12:00
臺北市,士林,38,,良好,2.8,0.27,45,38,18,10,2,12.63,2.26,2016-06-03 12:00
臺北市,陽明,22,,良好,2.5,0.15,46,28,21,4.4,2,5.32,.95,2016-06-03 13:00
臺北市,大同,50,,良好,3,0.86,,62,28,18,3,24.33,6.29,2016-06-03 14:00
臺北市,松山,45,,良好,3.2,0.35,54,28,22,16,2,19.11,2.96,2016-06-03 14:00
臺北市,古亭,47,,良好,3.2,0.35,57,39,19,15,2,17.7,2.32,2016-06-03 14:00
臺北市,萬華,51,臭氧,普通,3.2,0.44,61,48,20,16,2,19.12,3.4,2016-06-03 13:00
臺北市,中山,43,,良好,3.1,0.76,37,47,23,29,2,40.57,11.28,2016-06-03 14:00
臺北市,士林,38,,良好,2.6,0.18,45,41,21,7,2,8.39,1.44,2016-06-03 14:00
臺北市,陽明,30,,良好,2.8,0.14,36,23,14,4.4,2,5.71,1.27,2016-06-03 15:00
臺北市,大同,52,懸浮微粒,普通,3.3,1.11,,62,17,21,3,32,10.8,2016-06-03 15:00
臺北市,松山,41,,良好,3.2,0.38,50,36,18,18,2,21.21,3.7,2016-06-03 15:00
臺北市,古亭,44,,良好,3.1,0.34,53,35,13,15,2,17.64,2.37,2016-06-03 15:00
臺北市,萬華,41,,良好,3.2,0.4,49,45,18,15,2,18.44,3.47,2016-06-03 15:00
臺北市,中山,43,,良好,3.2,0.75,37,42,22,27,2,35.83,9.29,2016-06-03 15:00
臺北市,士林,37,,良好,2.9,0.18,44,30,17,7.5,2,9.35,1.82,2016-06-03 15:00
臺北市,陽明,28,,良好,2.9,0.13,34,19,11,4.8,2,6.01,1.17,2016-06-03 16:00
臺北市,大同,50,,良好,3.3,1.11,,39,10,23,2,32.97,9.91,2016-06-03 16:00
臺北市,松山,41,,良好,3.5,0.38,49,40,16,17,2,19.68,2.87,2016-06-03 16:00
臺北市,古亭,43,,良好,3.3,0.38,51,48,14,17,2,19.53,2.38,2016-06-03 16:00
臺北市,萬華,40,,良好,3.5,0.42,46,37,20,15,2,18.85,3.46,2016-06-03 16:00
臺北市,中山,41,,良好,3.3,0.82,30,39,22,31,2,45.06,14.1,2016-06-03 16:00
臺北市,士林,33,,良好,2.6,0.18,37,25,21,8.1,2,10.15,2.11,2016-06-03 16:00
臺北市,陽明,27,,良好,2.6,0.14,33,16,10,4.8,2,5.83,1.04,2016-06-03 17:00
臺北市,大同,48,,良好,3.1,0.93,,37,19,20,2,29.68,9.6,2016-06-03 17:00
臺北市,松山,33,,良好,3.2,0.38,33,40,20,19,2,21.73,3.11,2016-06-03 17:00
臺北市,古亭,38,,良好,3.1,0.41,39,40,13,18,2,21.7,3.36,2016-06-03 17:00
臺北市,萬華,39,,良好,3.5,0.45,32,35,19,18,2,22.44,4.89,2016-06-03 17:00
臺北市,中山,42,,良好,3.3,0.89,19,45,16,31,2,49.53,18.92,2016-06-03 17:00
臺北市,士林,32,,良好,2.4,0.18,33,29,12,7.1,2,9.07,2.02,2016-06-03 17:00
臺北市,陽明,29,,良好,2.5,0.14,34,14,9,3.6,2,4.53,.97,2016-06-03 18:00
臺北市,大同,46,,良好,3.4,1.69,,39,10,24,2,39.46,15.36,2016-06-03 18:00
臺北市,松山,35,,良好,3.5,0.59,21,35,14,24,2,33,9.03,2016-06-03 18:00
臺北市,古亭,39,,良好,3.5,0.5,26,40,13,20,2,23.02,3.37,2016-06-03 18:00
臺北市,萬華,38,,良好,3.6,0.61,24,33,18,19,2,24.14,4.92,2016-06-03 18:00
臺北市,中山,42,,良好,3.5,1.4,11,45,19,34,2,65.87,31.74,2016-06-03 18:00
臺北市,士林,31,,良好,2.8,0.25,27,28,10,11,2,12.59,1.76,2016-06-03 18:00
臺北市,陽明,27,,良好,2.5,0.14,32,9,3,3.5,1,4.51,.99,2016-06-03 19:00
臺北市,大同,47,,良好,5.1,4.09,,63,18,35,2,103.66,68.98,2016-06-03 19:00
臺北市,松山,34,,良好,3.8,0.75,15,26,20,28,2,41.16,12.9,2016-06-03 19:00
臺北市,古亭,38,,良好,3.3,0.67,21,28,13,23,2,28.22,4.95,2016-06-03 19:00
臺北市,萬華,37,,良好,4,0.87,15,32,10,26,2,30.33,4.83,2016-06-03 19:00
臺北市,中山,43,,良好,3.7,1.29,11,43,24,32,2,52.32,19.96,2016-06-03 19:00
臺北市,士林,31,,良好,2.9,0.39,21,31,2,17,2,18.49,1.78,2016-06-03 19:00
臺北市,陽明,22,,良好,2.7,0.19,26,16,9,6.1,1,6.96,.82,2016-06-03 20:00
臺北市,大同,51,懸浮微粒,普通,4.3,1.73,,68,17,29,2,47.51,18.74,2016-06-03 20:00
臺北市,松山,33,,良好,3.9,0.68,11,33,16,28,2,34.88,6.55,2016-06-03 20:00
臺北市,古亭,38,,良好,3,0.65,16,42,13,24,2,27.29,3.12,2016-06-03 20:00
臺北市,萬華,35,,良好,4.8,0.87,6.6,28,18,30,2,38.61,8.58,2016-06-03 20:00
